user_id	opinion	raw_opinion	time
198.0	0.0	-0.8825	0.0
199.0	1.0	-0.4201	0.0
178.0	1.0	-0.5112	0.0
177.0	1.0	-0.4673	0.0
176.0	1.0	-0.3943	0.0
175.0	3.0	0.5787	0.0
153.0	0.0	-0.9753	0.0
154.0	4.0	0.8739	0.0
155.0	4.0	0.7948	0.0
156.0	3.0	0.4099	0.0
157.0	2.0	0.0987	0.0
158.0	3.0	0.3954	0.0
159.0	4.0	0.9003	0.0
160.0	3.0	0.278	0.0
161.0	4.0	0.9687	0.0
162.0	0.0	-0.9785	0.0
101.0	1.0	-0.3433	0.0
163.0	3.0	0.3514	0.0
165.0	4.0	0.7584	0.0
166.0	3.0	0.556	0.0
167.0	0.0	-0.8427	0.0
168.0	0.0	-0.7032	0.0
169.0	2.0	-0.1541	0.0
170.0	2.0	0.1162	0.0
171.0	0.0	-0.7645	0.0
172.0	0.0	-0.7735	0.0
173.0	1.0	-0.3211	0.0
174.0	4.0	0.6871	0.0
164.0	3.0	0.2403	0.0
100.0	0.0	-0.8285	0.0
149.0	2.0	-0.1824	0.0
98.0	1.0	-0.2655	0.0
27.0	2.0	-0.1303	0.0
28.0	0.0	-0.6167	0.0
29.0	4.0	0.9844	0.0
30.0	3.0	0.244	0.0
31.0	0.0	-0.9228	0.0
32.0	3.0	0.5125	0.0
33.0	3.0	0.2427	0.0
34.0	2.0	-0.1913	0.0
35.0	3.0	0.5312	0.0
36.0	0.0	-0.8705	0.0
37.0	4.0	0.9252	0.0
38.0	0.0	-0.7448	0.0
39.0	0.0	-0.7788	0.0
40.0	4.0	0.8148	0.0
41.0	3.0	0.2455	0.0
42.0	1.0	-0.493	0.0
43.0	0.0	-0.6846	0.0
44.0	3.0	0.2813	0.0
45.0	2.0	-0.1897	0.0
46.0	2.0	-0.0347	0.0
47.0	3.0	0.4624	0.0
26.0	4.0	0.7168	0.0
25.0	1.0	-0.4144	0.0
24.0	3.0	0.2496	0.0
23.0	4.0	0.6507	0.0
99.0	1.0	-0.5823	0.0
2.0	2.0	0.0528	0.0
3.0	2.0	-0.0746	0.0
4.0	3.0	0.4728	0.0
5.0	1.0	-0.4709	0.0
6.0	4.0	0.7571	0.0
7.0	0.0	-0.6088	0.0
8.0	0.0	-0.7838	0.0
9.0	3.0	0.5229	0.0
10.0	3.0	0.2316	0.0
48.0	3.0	0.4796	0.0
11.0	3.0	0.2764	0.0
13.0	1.0	-0.5388	0.0
14.0	1.0	-0.3642	0.0
15.0	1.0	-0.3365	0.0
16.0	3.0	0.2183	0.0
17.0	0.0	-0.9115	0.0
18.0	4.0	0.8581	0.0
19.0	1.0	-0.2206	0.0
20.0	0.0	-0.8356	0.0
21.0	1.0	-0.2135	0.0
22.0	2.0	-0.0594	0.0
12.0	4.0	0.9737	0.0
49.0	2.0	-0.0145	0.0
1.0	2.0	0.0475	0.0
85.0	4.0	0.6652	0.0
76.0	4.0	0.7436	0.0
77.0	1.0	-0.383	0.0
79.0	3.0	0.3173	0.0
80.0	3.0	0.2718	0.0
81.0	2.0	0.0901	0.0
82.0	1.0	-0.233	0.0
83.0	3.0	0.4968	0.0
84.0	4.0	0.8649	0.0
50.0	4.0	0.7239	0.0
86.0	2.0	0.0052	0.0
87.0	2.0	-0.0151	0.0
88.0	4.0	0.8409	0.0
89.0	1.0	-0.5306	0.0
90.0	2.0	-0.1661	0.0
91.0	0.0	-0.6061	0.0
92.0	2.0	-0.1756	0.0
93.0	1.0	-0.4632	0.0
94.0	3.0	0.5202	0.0
95.0	0.0	-0.7723	0.0
96.0	1.0	-0.3341	0.0
97.0	1.0	-0.5774	0.0
75.0	0.0	-0.8405	0.0
74.0	3.0	0.4285	0.0
78.0	4.0	0.6894	0.0
72.0	2.0	-0.1599	0.0
51.0	1.0	-0.439	0.0
52.0	1.0	-0.351	0.0
53.0	1.0	-0.4538	0.0
54.0	4.0	0.6602	0.0
55.0	2.0	-0.1515	0.0
56.0	4.0	0.8246	0.0
73.0	3.0	0.5235	0.0
58.0	1.0	-0.5	0.0
59.0	1.0	-0.4478	0.0
60.0	4.0	0.9719	0.0
61.0	1.0	-0.3949	0.0
57.0	4.0	0.9257	0.0
63.0	3.0	0.4764	0.0
62.0	0.0	-0.8564	0.0
70.0	4.0	0.8904	0.0
69.0	4.0	0.918	0.0
68.0	0.0	-0.792	0.0
71.0	4.0	0.9679	0.0
66.0	2.0	-0.0104	0.0
65.0	4.0	0.9348	0.0
64.0	0.0	-0.8891	0.0
67.0	0.0	-0.6587	0.0
135.0	1.0	-0.357	0.005
127.0	3.0	0.3964	0.005
128.0	2.0	-0.119	0.005
129.0	1.0	-0.4999	0.005
130.0	0.0	-0.6561	0.005
131.0	2.0	-0.1866	0.005
132.0	3.0	0.4441	0.005
133.0	2.0	0.0377	0.005
134.0	4.0	0.6524	0.005
136.0	1.0	-0.4551	0.005
101.0	1.0	-0.3433	0.005
138.0	2.0	-0.1626	0.005
139.0	2.0	0.0726	0.005
140.0	3.0	0.2521	0.005
141.0	0.0	-0.8221	0.005
142.0	1.0	-0.2287	0.005
143.0	0.0	-0.9271	0.005
144.0	3.0	0.2067	0.005
145.0	2.0	0.0308	0.005
146.0	3.0	0.4345	0.005
147.0	4.0	0.6915	0.005
137.0	4.0	0.8319	0.005
126.0	1.0	-0.5727	0.005
102.0	2.0	-0.1236	0.005
124.0	2.0	0.1241	0.005
148.0	3.0	0.2384	0.005
103.0	1.0	-0.3742	0.005
104.0	2.0	0.1091	0.005
105.0	3.0	0.4902	0.005
106.0	0.0	-0.7613	0.005
107.0	1.0	-0.4419	0.005
108.0	3.0	0.2474	0.005
109.0	2.0	0.162	0.005
110.0	2.0	-0.0433	0.005
111.0	2.0	0.1638	0.005
125.0	0.0	-0.7423	0.005
112.0	0.0	-0.7423	0.005
114.0	3.0	0.4181	0.005
115.0	4.0	0.8036	0.005
116.0	4.0	0.6242	0.005
117.0	4.0	0.7943	0.005
118.0	1.0	-0.4294	0.005
119.0	1.0	-0.5208	0.005
120.0	0.0	-0.7304	0.005
121.0	2.0	-0.1669	0.005
122.0	2.0	-0.199	0.005
123.0	1.0	-0.3514	0.005
113.0	2.0	0.1924	0.005
150.0	4.0	0.6162	0.005
174.0	4.0	0.6871	0.005
152.0	2.0	-0.1693	0.005
179.0	0.0	-0.6819	0.005
180.0	1.0	-0.2024	0.005
181.0	3.0	0.293	0.005
182.0	1.0	-0.2905	0.005
183.0	1.0	-0.3598	0.005
184.0	1.0	-0.2454	0.005
185.0	1.0	-0.2618	0.005
186.0	4.0	0.6286	0.005
187.0	4.0	0.7593	0.005
188.0	0.0	-0.7823	0.005
189.0	1.0	-0.5477	0.005
190.0	1.0	-0.2921	0.005
191.0	1.0	-0.2662	0.005
192.0	2.0	0.0863	0.005
193.0	4.0	0.9277	0.005
194.0	2.0	0.1734	0.005
195.0	3.0	0.5432	0.005
196.0	4.0	0.9142	0.005
197.0	0.0	-0.8605	0.005
198.0	0.0	-0.8825	0.005
199.0	1.0	-0.4201	0.005
178.0	1.0	-0.5112	0.005
151.0	0.0	-0.7648	0.005
177.0	1.0	-0.455	0.005
175.0	3.0	0.5787	0.005
153.0	0.0	-0.9753	0.005
154.0	4.0	0.8739	0.005
155.0	4.0	0.7948	0.005
156.0	3.0	0.4099	0.005
157.0	2.0	0.0987	0.005
158.0	3.0	0.3954	0.005
159.0	4.0	0.8679	0.005
160.0	3.0	0.278	0.005
161.0	4.0	0.9687	0.005
162.0	0.0	-0.9785	0.005
163.0	3.0	0.3103	0.005
164.0	3.0	0.2403	0.005
165.0	4.0	0.7584	0.005
166.0	3.0	0.556	0.005
167.0	0.0	-0.8427	0.005
168.0	0.0	-0.6654	0.005
169.0	2.0	-0.1541	0.005
170.0	2.0	0.1162	0.005
171.0	0.0	-0.7645	0.005
172.0	0.0	-0.7735	0.005
173.0	1.0	-0.3211	0.005
176.0	1.0	-0.3943	0.005
100.0	0.0	-0.8285	0.005
149.0	2.0	-0.1626	0.005
98.0	1.0	-0.2655	0.005
27.0	2.0	-0.1303	0.005
28.0	1.0	-0.5834	0.005
29.0	4.0	0.9844	0.005
30.0	3.0	0.244	0.005
31.0	0.0	-0.8882	0.005
32.0	3.0	0.5125	0.005
33.0	3.0	0.2427	0.005
34.0	2.0	-0.1913	0.005
35.0	3.0	0.5312	0.005
36.0	0.0	-0.8705	0.005
37.0	4.0	0.9252	0.005
38.0	0.0	-0.7448	0.005
39.0	0.0	-0.7788	0.005
40.0	4.0	0.8148	0.005
41.0	3.0	0.2455	0.005
42.0	1.0	-0.493	0.005
43.0	0.0	-0.6846	0.005
44.0	3.0	0.2813	0.005
45.0	2.0	-0.1897	0.005
46.0	2.0	-0.0347	0.005
47.0	3.0	0.416	0.005
26.0	4.0	0.6574	0.005
25.0	1.0	-0.3882	0.005
24.0	3.0	0.2496	0.005
23.0	4.0	0.6507	0.005
1.0	2.0	0.0475	0.005
2.0	2.0	0.0117	0.005
3.0	2.0	-0.0746	0.005
4.0	3.0	0.4478	0.005
5.0	1.0	-0.4364	0.005
6.0	4.0	0.7571	0.005
7.0	0.0	-0.6088	0.005
8.0	0.0	-0.7838	0.005
9.0	3.0	0.5229	0.005
10.0	3.0	0.2316	0.005
48.0	3.0	0.4796	0.005
11.0	3.0	0.3053	0.005
13.0	1.0	-0.5388	0.005
14.0	1.0	-0.3642	0.005
15.0	1.0	-0.3365	0.005
16.0	3.0	0.2183	0.005
17.0	0.0	-0.9115	0.005
18.0	4.0	0.8581	0.005
19.0	1.0	-0.2206	0.005
20.0	0.0	-0.8356	0.005
21.0	2.0	-0.1845	0.005
22.0	2.0	-0.0757	0.005
12.0	4.0	0.9348	0.005
49.0	2.0	-0.0575	0.005
0.0	4.0	0.8373	0.005
50.0	4.0	0.7239	0.005
77.0	1.0	-0.383	0.005
78.0	4.0	0.6894	0.005
79.0	3.0	0.3173	0.005
80.0	3.0	0.2718	0.005
81.0	2.0	0.0901	0.005
82.0	1.0	-0.2033	0.005
83.0	3.0	0.4968	0.005
84.0	4.0	0.8649	0.005
85.0	4.0	0.6652	0.005
86.0	2.0	0.0052	0.005
87.0	2.0	-0.0151	0.005
88.0	4.0	0.8409	0.005
89.0	1.0	-0.5306	0.005
90.0	2.0	-0.1521	0.005
91.0	0.0	-0.6061	0.005
92.0	2.0	-0.1756	0.005
93.0	1.0	-0.4632	0.005
94.0	3.0	0.4767	0.005
95.0	0.0	-0.7723	0.005
96.0	1.0	-0.3341	0.005
97.0	1.0	-0.5435	0.005
76.0	4.0	0.7436	0.005
75.0	0.0	-0.8405	0.005
99.0	1.0	-0.5823	0.005
73.0	3.0	0.5235	0.005
51.0	1.0	-0.439	0.005
52.0	1.0	-0.351	0.005
53.0	1.0	-0.4538	0.005
54.0	4.0	0.6602	0.005
55.0	2.0	-0.1515	0.005
56.0	4.0	0.8246	0.005
74.0	3.0	0.4285	0.005
58.0	1.0	-0.5	0.005
59.0	1.0	-0.4478	0.005
60.0	4.0	0.9719	0.005
61.0	1.0	-0.3949	0.005
57.0	4.0	0.9257	0.005
63.0	3.0	0.5048	0.005
64.0	0.0	-0.8891	0.005
65.0	4.0	0.9348	0.005
66.0	2.0	-0.0104	0.005
67.0	0.0	-0.6587	0.005
68.0	0.0	-0.792	0.005
69.0	4.0	0.918	0.005
70.0	4.0	0.8904	0.005
71.0	4.0	0.9679	0.005
72.0	2.0	-0.1599	0.005
62.0	0.0	-0.8537	0.005
135.0	1.0	-0.319	0.01
134.0	4.0	0.6524	0.01
133.0	2.0	0.0377	0.01
132.0	3.0	0.4441	0.01
127.0	3.0	0.3964	0.01
130.0	0.0	-0.6561	0.01
129.0	1.0	-0.4999	0.01
128.0	2.0	-0.119	0.01
131.0	2.0	-0.1866	0.01
136.0	1.0	-0.4093	0.01
147.0	4.0	0.6915	0.01
138.0	2.0	-0.1626	0.01
139.0	2.0	0.0312	0.01
140.0	3.0	0.2521	0.01
141.0	0.0	-0.8221	0.01
142.0	1.0	-0.2287	0.01
143.0	0.0	-0.9271	0.01
144.0	2.0	0.1898	0.01
145.0	2.0	0.0308	0.01
146.0	3.0	0.4345	0.01
126.0	1.0	-0.5727	0.01
137.0	4.0	0.7905	0.01
125.0	0.0	-0.7423	0.01
114.0	3.0	0.4181	0.01
123.0	1.0	-0.3514	0.01
101.0	1.0	-0.3433	0.01
102.0	2.0	-0.0922	0.01
103.0	1.0	-0.3742	0.01
104.0	2.0	0.1353	0.01
105.0	3.0	0.4902	0.01
106.0	0.0	-0.7613	0.01
107.0	1.0	-0.4419	0.01
108.0	3.0	0.2474	0.01
109.0	2.0	0.1249	0.01
110.0	2.0	-0.0433	0.01
124.0	2.0	0.1241	0.01
111.0	2.0	0.1638	0.01
113.0	2.0	0.1924	0.01
148.0	3.0	0.2384	0.01
115.0	4.0	0.8036	0.01
116.0	4.0	0.6242	0.01
117.0	4.0	0.7572	0.01
118.0	1.0	-0.3878	0.01
119.0	1.0	-0.5208	0.01
120.0	0.0	-0.7304	0.01
121.0	2.0	-0.1669	0.01
122.0	2.0	-0.1654	0.01
112.0	0.0	-0.7423	0.01
149.0	2.0	-0.1626	0.01
161.0	4.0	0.9773	0.01
151.0	0.0	-0.7648	0.01
179.0	0.0	-0.6819	0.01
180.0	1.0	-0.2024	0.01
181.0	3.0	0.293	0.01
182.0	1.0	-0.2905	0.01
183.0	1.0	-0.3598	0.01
184.0	1.0	-0.2373	0.01
185.0	1.0	-0.2618	0.01
186.0	4.0	0.6286	0.01
187.0	4.0	0.7593	0.01
188.0	0.0	-0.7823	0.01
189.0	1.0	-0.5477	0.01
190.0	1.0	-0.2921	0.01
191.0	1.0	-0.2662	0.01
192.0	2.0	0.0863	0.01
193.0	4.0	0.9277	0.01
194.0	2.0	0.1734	0.01
195.0	3.0	0.5432	0.01
196.0	4.0	0.9142	0.01
197.0	0.0	-0.8605	0.01
198.0	0.0	-0.8608	0.01
100.0	0.0	-0.8285	0.01
178.0	1.0	-0.5112	0.01
177.0	1.0	-0.455	0.01
176.0	1.0	-0.3943	0.01
175.0	3.0	0.5787	0.01
152.0	2.0	-0.1012	0.01
153.0	0.0	-0.9753	0.01
154.0	4.0	0.8739	0.01
155.0	4.0	0.7948	0.01
156.0	3.0	0.4099	0.01
157.0	2.0	0.0987	0.01
158.0	3.0	0.3954	0.01
159.0	4.0	0.8679	0.01
160.0	3.0	0.278	0.01
162.0	0.0	-0.9785	0.01
150.0	4.0	0.6162	0.01
163.0	3.0	0.3103	0.01
165.0	4.0	0.7584	0.01
166.0	3.0	0.556	0.01
167.0	0.0	-0.8427	0.01
168.0	0.0	-0.6654	0.01
169.0	2.0	-0.1078	0.01
170.0	2.0	0.1162	0.01
171.0	0.0	-0.7248	0.01
172.0	0.0	-0.7735	0.01
199.0	1.0	-0.4201	0.01
174.0	4.0	0.7333	0.01
164.0	3.0	0.2403	0.01
173.0	1.0	-0.3211	0.01
99.0	1.0	-0.5823	0.01
97.0	1.0	-0.5435	0.01
25.0	1.0	-0.3882	0.01
26.0	4.0	0.6574	0.01
27.0	2.0	-0.1303	0.01
28.0	1.0	-0.5834	0.01
29.0	4.0	0.9575	0.01
30.0	3.0	0.244	0.01
31.0	0.0	-0.8882	0.01
32.0	3.0	0.5125	0.01
33.0	3.0	0.2427	0.01
34.0	2.0	-0.1665	0.01
35.0	3.0	0.5312	0.01
36.0	0.0	-0.7885	0.01
37.0	4.0	0.9252	0.01
38.0	0.0	-0.6619	0.01
39.0	0.0	-0.7788	0.01
40.0	4.0	0.8148	0.01
41.0	3.0	0.2455	0.01
42.0	1.0	-0.493	0.01
43.0	0.0	-0.6846	0.01
44.0	3.0	0.2813	0.01
45.0	2.0	-0.1897	0.01
23.0	4.0	0.6507	0.01
46.0	2.0	-0.0347	0.01
22.0	2.0	-0.0757	0.01
20.0	0.0	-0.8356	0.01
98.0	1.0	-0.2655	0.01
0.0	4.0	0.8373	0.01
1.0	2.0	0.0475	0.01
2.0	2.0	0.0117	0.01
3.0	2.0	-0.0746	0.01
4.0	3.0	0.4478	0.01
5.0	1.0	-0.3879	0.01
6.0	4.0	0.7571	0.01
7.0	0.0	-0.6026	0.01
8.0	0.0	-0.7513	0.01
9.0	3.0	0.5427	0.01
10.0	3.0	0.2316	0.01
11.0	3.0	0.3053	0.01
12.0	4.0	0.9348	0.01
13.0	1.0	-0.5388	0.01
14.0	1.0	-0.3642	0.01
15.0	1.0	-0.3365	0.01
16.0	3.0	0.2183	0.01
17.0	0.0	-0.9115	0.01
18.0	4.0	0.8581	0.01
19.0	1.0	-0.2206	0.01
21.0	2.0	-0.1584	0.01
47.0	3.0	0.416	0.01
24.0	3.0	0.2055	0.01
49.0	2.0	-0.0825	0.01
75.0	0.0	-0.8116	0.01
76.0	4.0	0.7436	0.01
77.0	1.0	-0.3591	0.01
78.0	4.0	0.6894	0.01
79.0	3.0	0.3173	0.01
80.0	3.0	0.2426	0.01
81.0	2.0	0.1004	0.01
82.0	1.0	-0.2398	0.01
84.0	4.0	0.8566	0.01
85.0	4.0	0.6652	0.01
74.0	3.0	0.4285	0.01
86.0	2.0	0.0052	0.01
88.0	4.0	0.8409	0.01
89.0	1.0	-0.5306	0.01
90.0	2.0	-0.1521	0.01
91.0	0.0	-0.6061	0.01
92.0	2.0	-0.1756	0.01
93.0	1.0	-0.4632	0.01
94.0	3.0	0.4767	0.01
95.0	0.0	-0.7723	0.01
48.0	3.0	0.4796	0.01
96.0	1.0	-0.3341	0.01
87.0	2.0	-0.0151	0.01
73.0	3.0	0.5235	0.01
83.0	3.0	0.475	0.01
51.0	1.0	-0.4732	0.01
50.0	4.0	0.7022	0.01
72.0	2.0	-0.1599	0.01
52.0	1.0	-0.351	0.01
53.0	1.0	-0.4538	0.01
54.0	4.0	0.6711	0.01
55.0	2.0	-0.1515	0.01
56.0	4.0	0.8246	0.01
58.0	1.0	-0.5	0.01
59.0	1.0	-0.4864	0.01
60.0	4.0	0.9681	0.01
61.0	1.0	-0.3949	0.01
57.0	4.0	0.9257	0.01
63.0	3.0	0.5048	0.01
71.0	4.0	0.9679	0.01
62.0	0.0	-0.8537	0.01
69.0	4.0	0.918	0.01
68.0	0.0	-0.792	0.01
67.0	0.0	-0.6587	0.01
70.0	4.0	0.8515	0.01
65.0	4.0	0.9348	0.01
64.0	0.0	-0.8407	0.01
66.0	2.0	-0.0104	0.01
136.0	1.0	-0.4093	0.015
128.0	2.0	-0.0918	0.015
129.0	1.0	-0.4999	0.015
130.0	0.0	-0.6561	0.015
131.0	2.0	-0.1866	0.015
132.0	3.0	0.4441	0.015
133.0	2.0	0.0076	0.015
134.0	4.0	0.6149	0.015
135.0	1.0	-0.319	0.015
137.0	4.0	0.7905	0.015
148.0	3.0	0.2384	0.015
139.0	2.0	0.0312	0.015
140.0	3.0	0.2521	0.015
141.0	0.0	-0.8221	0.015
142.0	1.0	-0.2287	0.015
143.0	0.0	-0.9271	0.015
144.0	2.0	0.1898	0.015
145.0	2.0	0.0308	0.015
146.0	3.0	0.4345	0.015
147.0	4.0	0.6915	0.015
127.0	3.0	0.3964	0.015
138.0	2.0	-0.1626	0.015
126.0	1.0	-0.527	0.015
102.0	2.0	-0.0796	0.015
124.0	2.0	0.1241	0.015
149.0	2.0	-0.1626	0.015
103.0	1.0	-0.3742	0.015
104.0	2.0	0.1353	0.015
105.0	3.0	0.4902	0.015
106.0	0.0	-0.7613	0.015
107.0	1.0	-0.4419	0.015
108.0	3.0	0.2474	0.015
109.0	2.0	0.1249	0.015
110.0	2.0	-0.0433	0.015
111.0	2.0	0.1952	0.015
125.0	0.0	-0.6944	0.015
112.0	0.0	-0.7423	0.015
114.0	3.0	0.4181	0.015
115.0	4.0	0.8241	0.015
116.0	3.0	0.5822	0.015
117.0	4.0	0.7572	0.015
118.0	1.0	-0.3878	0.015
119.0	1.0	-0.5208	0.015
120.0	0.0	-0.7304	0.015
121.0	2.0	-0.1669	0.015
122.0	2.0	-0.1654	0.015
123.0	1.0	-0.3514	0.015
113.0	3.0	0.2332	0.015
150.0	4.0	0.6162	0.015
199.0	1.0	-0.4201	0.015
152.0	2.0	-0.1012	0.015
179.0	0.0	-0.6819	0.015
180.0	1.0	-0.2024	0.015
181.0	3.0	0.293	0.015
182.0	1.0	-0.2905	0.015
183.0	1.0	-0.3598	0.015
184.0	1.0	-0.2373	0.015
185.0	1.0	-0.2618	0.015
186.0	4.0	0.6286	0.015
187.0	4.0	0.6797	0.015
188.0	0.0	-0.7823	0.015
189.0	1.0	-0.5477	0.015
190.0	1.0	-0.2921	0.015
191.0	1.0	-0.2662	0.015
192.0	2.0	0.0704	0.015
193.0	4.0	0.9277	0.015
194.0	3.0	0.2193	0.015
195.0	3.0	0.5205	0.015
196.0	4.0	0.9099	0.015
197.0	0.0	-0.8605	0.015
198.0	0.0	-0.8608	0.015
101.0	1.0	-0.3433	0.015
178.0	1.0	-0.5112	0.015
177.0	1.0	-0.455	0.015
176.0	1.0	-0.3631	0.015
175.0	3.0	0.5787	0.015
153.0	0.0	-0.9753	0.015
154.0	4.0	0.8739	0.015
155.0	4.0	0.7948	0.015
156.0	3.0	0.4099	0.015
157.0	2.0	0.1382	0.015
158.0	3.0	0.3954	0.015
159.0	4.0	0.8679	0.015
160.0	3.0	0.2553	0.015
161.0	4.0	0.9773	0.015
162.0	0.0	-0.9785	0.015
151.0	0.0	-0.7648	0.015
163.0	3.0	0.3103	0.015
165.0	4.0	0.7584	0.015
166.0	3.0	0.556	0.015
167.0	0.0	-0.8427	0.015
168.0	0.0	-0.6784	0.015
169.0	2.0	-0.1078	0.015
170.0	2.0	0.1162	0.015
171.0	0.0	-0.7248	0.015
172.0	0.0	-0.7735	0.015
173.0	1.0	-0.3003	0.015
174.0	4.0	0.7333	0.015
164.0	3.0	0.2403	0.015
100.0	0.0	-0.8531	0.015
49.0	2.0	-0.0825	0.015
98.0	1.0	-0.2655	0.015
26.0	4.0	0.6574	0.015
27.0	2.0	-0.1303	0.015
28.0	1.0	-0.5834	0.015
29.0	4.0	0.9575	0.015
30.0	3.0	0.244	0.015
31.0	0.0	-0.8642	0.015
32.0	3.0	0.5247	0.015
33.0	3.0	0.2427	0.015
34.0	2.0	-0.1665	0.015
35.0	3.0	0.5312	0.015
36.0	0.0	-0.7885	0.015
37.0	4.0	0.9252	0.015
38.0	0.0	-0.6619	0.015
39.0	0.0	-0.7417	0.015
40.0	4.0	0.8268	0.015
41.0	3.0	0.2455	0.015
42.0	1.0	-0.493	0.015
43.0	0.0	-0.6846	0.015
44.0	3.0	0.2586	0.015
45.0	1.0	-0.2147	0.015
46.0	2.0	-0.0347	0.015
25.0	1.0	-0.3882	0.015
47.0	3.0	0.416	0.015
24.0	3.0	0.2055	0.015
22.0	2.0	-0.0757	0.015
1.0	2.0	0.0475	0.015
2.0	2.0	0.0546	0.015
3.0	2.0	-0.0746	0.015
4.0	3.0	0.4478	0.015
5.0	1.0	-0.3879	0.015
6.0	4.0	0.7571	0.015
7.0	0.0	-0.6026	0.015
8.0	0.0	-0.752	0.015
9.0	3.0	0.5171	0.015
10.0	3.0	0.2316	0.015
11.0	3.0	0.3053	0.015
12.0	4.0	0.8952	0.015
13.0	1.0	-0.5388	0.015
14.0	1.0	-0.3642	0.015
15.0	1.0	-0.3365	0.015
16.0	3.0	0.2183	0.015
17.0	0.0	-0.9115	0.015
18.0	4.0	0.8576	0.015
19.0	1.0	-0.2206	0.015
20.0	0.0	-0.7833	0.015
21.0	2.0	-0.1584	0.015
23.0	4.0	0.6507	0.015
48.0	3.0	0.4796	0.015
0.0	4.0	0.8373	0.015
50.0	4.0	0.7022	0.015
77.0	1.0	-0.3591	0.015
78.0	4.0	0.6894	0.015
79.0	3.0	0.3173	0.015
80.0	3.0	0.2426	0.015
81.0	2.0	0.1004	0.015
82.0	1.0	-0.2398	0.015
83.0	3.0	0.475	0.015
84.0	4.0	0.8566	0.015
99.0	1.0	-0.5823	0.015
86.0	2.0	0.0052	0.015
87.0	2.0	-0.0151	0.015
88.0	4.0	0.8003	0.015
89.0	1.0	-0.5306	0.015
90.0	2.0	-0.1521	0.015
91.0	1.0	-0.5573	0.015
92.0	2.0	-0.1694	0.015
93.0	1.0	-0.5027	0.015
94.0	3.0	0.4767	0.015
95.0	0.0	-0.7723	0.015
96.0	1.0	-0.3341	0.015
97.0	1.0	-0.5435	0.015
76.0	4.0	0.7436	0.015
75.0	0.0	-0.8116	0.015
85.0	4.0	0.6652	0.015
73.0	3.0	0.4747	0.015
74.0	3.0	0.4202	0.015
52.0	1.0	-0.351	0.015
53.0	1.0	-0.4538	0.015
54.0	4.0	0.6711	0.015
55.0	2.0	-0.1515	0.015
56.0	4.0	0.8246	0.015
57.0	4.0	0.9257	0.015
58.0	1.0	-0.5079	0.015
59.0	1.0	-0.5039	0.015
60.0	4.0	0.9681	0.015
61.0	1.0	-0.3949	0.015
51.0	1.0	-0.4275	0.015
63.0	3.0	0.5048	0.015
64.0	0.0	-0.8407	0.015
65.0	4.0	0.9348	0.015
66.0	2.0	-0.0104	0.015
67.0	0.0	-0.6587	0.015
68.0	0.0	-0.792	0.015
69.0	4.0	0.8889	0.015
70.0	4.0	0.8515	0.015
71.0	4.0	0.9679	0.015
72.0	2.0	-0.1599	0.015
62.0	0.0	-0.8537	0.015
